,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName,collectionHdPrice,trackHdPrice,contentAdvisoryRating,shortDescription,longDescription,collectionArtistId,collectionArtistViewUrl,trackRentalPrice,trackHdRentalPrice,copyright,description,feedUrl,artworkUrl600,genreIds,genres
39,track,tv-episode,611588626.0,629176232.0,629331659.0,Frasier,"Frasier, Season 8",The Show Must Go On,"Frasier, Season 8",The Show Must Go On,https://itunes.apple.com/us/tv-show/frasier/id611588626?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id629176232?i=629331659&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id629176232?i=629331659&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video118/v4/7c/21/0b/7c210b6a-3a22-f3be-a236-9b56e21e2d9e/mzvf_625659518928435333.640x478.h264lc.U.p.m4v,https://is2-ssl.mzstatic.com/image/thumb/Video/v4/7a/01/b2/7a01b296-9bbb-a0d2-514f-da491dd6ca08/mzl.jsttpzoh.lsr/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Video/v4/7a/01/b2/7a01b296-9bbb-a0d2-514f-da491dd6ca08/mzl.jsttpzoh.lsr/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Video/v4/7a/01/b2/7a01b296-9bbb-a0d2-514f-da491dd6ca08/mzl.jsttpzoh.lsr/100x100bb.jpg,14.99,0.99,2000-02-06T08:00:00Z,notExplicit,notExplicit,1.0,1.0,24.0,12.0,1301968.0,USA,USD,Comedy,,,,,TV-PG,Frasier and Niles try to revitalize the career of their boyhood Shakespearean actor/idol only to,Frasier and Niles try to revitalize the career of their boyhood Shakespearean actor/idol only to learn that he stinks.,,,,,,,,,,
40,track,song,343664669.0,343664620.0,343665292.0,Merqury & Orchestra of Musikalische Komödie Leipzig,Queen Klassical,The Show Must Go On,Queen Klassical,The Show Must Go On,https://music.apple.com/us/artist/merqury/343664669?uo=4,https://music.apple.com/us/album/the-show-must-go-on/343664620?i=343665292&uo=4,https://music.apple.com/us/album/the-show-must-go-on/343664620?i=343665292&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/10/da/e1/10dae126-8822-cfeb-7145-16008e9710ed/mzaf_428075282634943674.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Features/4c/f6/9d/dj.nmdzkger.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Features/4c/f6/9d/dj.nmdzkger.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Features/4c/f6/9d/dj.nmdzkger.jpg/100x100bb.jpg,8.99,0.99,2009-11-13T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,11.0,263840.0,USA,USD,Rock,True,,,,,,,,,,,,,,,,
41,track,song,1202066924.0,1584110219.0,1584110225.0,Fermata Music,"75th Anniversary (Live Tribute to ""the Legend"") [LIVE in URUGUAY] [feat. Guillermo Freijido & God Save the Queen] - EP",The Show Must Go On (feat. God Save the Queen & Guillermo Freijido),"75th Anniversary (Live Tribute to ""the Legend"") [LIVE in URUGUAY] [feat. Guillermo Freijido & God Save the Queen] - EP",The Show Must Go On (feat. God Save the Queen & Guillermo Freijido) [LIVE in URUGUAY],https://music.apple.com/us/artist/fermata-music/1202066924?uo=4,https://music.apple.com/us/album/the-show-must-go-on-feat-god-save-the-queen/1584110219?i=1584110225&uo=4,https://music.apple.com/us/album/the-show-must-go-on-feat-god-save-the-queen/1584110219?i=1584110225&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/50/bd/25/50bd25de-8496-032a-1a4b-8f56f6b109ec/mzaf_7711658953160054336.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/27/93/05/27930541-c3e8-aac9-f80a-9e3c49eeec26/artwork.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/27/93/05/27930541-c3e8-aac9-f80a-9e3c49eeec26/artwork.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/27/93/05/27930541-c3e8-aac9-f80a-9e3c49eeec26/artwork.jpg/100x100bb.jpg,4.86,1.29,2021-09-05T12:00:00Z,notExplicit,notExplicit,1.0,1.0,4.0,3.0,276000.0,USA,USD,Rock,True,,,,,,,,,,,,,,,,
42,track,song,672409.0,1452368171.0,1452368397.0,Royal Philharmonic Orchestra & Matthew Freeman,Symphonic Queen - The Greatest Hits,The Show Must Go On,Symphonic Queen - The Greatest Hits,The Show Must Go On,https://music.apple.com/us/artist/royal-philharmonic-orchestra/672409?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1452368171?i=1452368397&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1452368171?i=1452368397&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5d/f9/e3/5df9e34b-aec2-949e-429f-9dc7060c1372/mzaf_17834285944823561145.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/31/8e/fe/318efec0-009d-f7f1-4641-00ba51b503f2/00028947962694.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/31/8e/fe/318efec0-009d-f7f1-4641-00ba51b503f2/00028947962694.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/31/8e/fe/318efec0-009d-f7f1-4641-00ba51b503f2/00028947962694.rgb.jpg/100x100bb.jpg,8.99,1.29,2016-06-10T12:00:00Z,notExplicit,notExplicit,1.0,1.0,19.0,10.0,254107.0,USA,USD,Classical Crossover,True,Matthew Freeman & Royal Philharmonic Orchestra,,,,,,20372908.0,https://music.apple.com/us/artist/matthew-freeman/20372908?uo=4,,,,,,,,
43,track,tv-episode,1174665672.0,1174665673.0,1195365504.0,Mariah's World,"Mariah's World, Season 1",The Show Must Go On,"Mariah's World, Season 1",The Show Must Go On,https://itunes.apple.com/us/tv-show/mariahs-world/id1174665672?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1174665673?i=1195365504&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1174665673?i=1195365504&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video128/v4/1e/2a/1d/1e2a1d31-114d-78ea-c252-0ea1880aebdd/mzvf_5986350361386840120.640x480.h264lc.U.p.m4v,https://is1-ssl.mzstatic.com/image/thumb/Video71/v4/eb/90/fb/eb90fb37-e2e3-fe67-4995-4f476bce49d1/mzl.dwgcuecm.lsr/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Video71/v4/eb/90/fb/eb90fb37-e2e3-fe67-4995-4f476bce49d1/mzl.dwgcuecm.lsr/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Video71/v4/eb/90/fb/eb90fb37-e2e3-fe67-4995-4f476bce49d1/mzl.dwgcuecm.lsr/100x100bb.jpg,14.99,1.99,2017-01-15T08:00:00Z,notExplicit,notExplicit,1.0,1.0,8.0,6.0,2617113.0,USA,USD,Reality & Nonfiction,,,19.99,2.99,TV-PG,"The loss of a legendary friend, Prince, leaves Mariah devastated moments behind a Paris show. When","The loss of a legendary friend, Prince, leaves Mariah devastated moments behind a Paris show. When another dancer gets injured, Mariah starts to feel it's time to simplify the show, but Anthony is against the idea and now he must train two new dancers quickly. When Mariah's fiancé James comes to visit, Tanaka is left heartbroken, realizing everything he was feeling was his fantasy.",,,,,,,,,,
44,track,song,1057332920.0,1057375944.0,1057376153.0,Classic Concert Orchestra,Best of Queen - Greatest Hits Go Classic,The Show Must Go On,Best of Queen - Greatest Hits Go Classic,The Show Must Go On,https://music.apple.com/us/artist/classic-concert-orchestra/1057332920?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1057375944?i=1057376153&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1057375944?i=1057376153&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a6/31/a9/a631a97e-2a2b-2304-8f27-dfbe97996341/mzaf_2914303850830852698.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music22/v4/c7/c7/dc/c7c7dc8e-03c6-f4ec-0370-3d1b27e9cdd7/mzm.rcogozbw.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music22/v4/c7/c7/dc/c7c7dc8e-03c6-f4ec-0370-3d1b27e9cdd7/mzm.rcogozbw.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music22/v4/c7/c7/dc/c7c7dc8e-03c6-f4ec-0370-3d1b27e9cdd7/mzm.rcogozbw.jpg/100x100bb.jpg,9.99,1.29,2001-10-05T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12.0,12.0,245760.0,USA,USD,Pop,True,,,,,,,,,,,,,,,,
45,track,song,3296287.0,1440915529.0,1440915880.0,Queen & Paul Rodgers,Return of the Champions (Live),The Show Must Go On (Live),Return of the Champions (Live),The Show Must Go On (Live),https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on-live/1440915529?i=1440915880&uo=4,https://music.apple.com/us/album/the-show-must-go-on-live/1440915529?i=1440915880&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0a/6a/ae/0a6aaed4-f417-a94e-82ed-99dd76917c51/mzaf_2345438279059701976.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/30/7f/85/307f8509-9cea-f786-be83-5353ea1cc7bd/00720616252623.rgb.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/30/7f/85/307f8509-9cea-f786-be83-5353ea1cc7bd/00720616252623.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/30/7f/85/307f8509-9cea-f786-be83-5353ea1cc7bd/00720616252623.rgb.jpg/100x100bb.jpg,14.99,1.29,2005-09-13T12:00:00Z,notExplicit,notExplicit,2.0,2.0,11.0,7.0,273827.0,USA,USD,Rock,True,Queen + Paul Rodgers,,,,,,291541369.0,https://music.apple.com/us/artist/queen-paul-rodgers/291541369?uo=4,,,,,,,,
46,track,song,431165069.0,1177710718.0,1177710925.0,2CELLOS,The Show Must Go On - Single,The Show Must Go On,The Show Must Go On - Single,The Show Must Go On,https://music.apple.com/us/artist/2cellos/431165069?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1177710718?i=1177710925&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1177710718?i=1177710925&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1e/26/4c/1e264c76-5efe-691c-b44d-fbde9396d264/mzaf_2687680943358572714.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music71/v4/98/6c/31/986c31c7-6742-a032-e301-0249dc158c65/886445816570.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music71/v4/98/6c/31/986c31c7-6742-a032-e301-0249dc158c65/886445816570.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music71/v4/98/6c/31/986c31c7-6742-a032-e301-0249dc158c65/886445816570.jpg/100x100bb.jpg,1.29,1.29,2016-11-18T12:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,279101.0,USA,USD,Classical Crossover,True,,,,,,,,,,,,,,,,
47,track,song,256533998.0,256533996.0,256534249.0,The Chant Masters,Gregorian Queen,The Show Must Go On,Gregorian Queen,The Show Must Go On,https://music.apple.com/us/artist/the-chant-masters/256533998?uo=4,https://music.apple.com/us/album/the-show-must-go-on/256533996?i=256534249&uo=4,https://music.apple.com/us/album/the-show-must-go-on/256533996?i=256534249&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ee/f8/1d/eef81dea-e2ee-9200-e1fd-171ae293adbc/mzaf_245962398938465436.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music/83/37/6c/mzi.vkdyxrjt.tif/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/83/37/6c/mzi.vkdyxrjt.tif/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/83/37/6c/mzi.vkdyxrjt.tif/100x100bb.jpg,9.99,0.99,2007-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12.0,11.0,253160.0,USA,USD,Classical,True,,,,,,,,,,,,,,,,
48,track,tv-episode,372523040.0,594369301.0,599119919.0,Family Matters,"Family Matters, Season 3",The Show Must Go On,"Family Matters, Season 3",The Show Must Go On,https://itunes.apple.com/us/tv-show/family-matters/id372523040?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id594369301?i=599119919&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id594369301?i=599119919&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video127/v4/9c/fd/66/9cfd6682-06e8-3427-dc21-a5234cc2a09a/mzvf_2222988039337450507.640x480.h264lc.U.p.m4v,https://is1-ssl.mzstatic.com/image/thumb/Features/v4/c6/bc/04/c6bc0406-8c99-9d49-6e50-954bfe4aa4c2/mza_3887403458575126137.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Features/v4/c6/bc/04/c6bc0406-8c99-9d49-6e50-954bfe4aa4c2/mza_3887403458575126137.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Features/v4/c6/bc/04/c6bc0406-8c99-9d49-6e50-954bfe4aa4c2/mza_3887403458575126137.jpg/100x100bb.jpg,19.99,1.99,1991-10-04T07:00:00Z,notExplicit,notExplicit,1.0,1.0,25.0,3.0,1371453.0,USA,USD,Comedy,,,19.99,2.99,,"Laura is cast as Juliet in the school play. When the leading man gets sick, Steve plays Romeo and","Laura is cast as Juliet in the school play. When the leading man gets sick, Steve plays Romeo and Laura must kiss him. Lieutenant Murtagh forces Carl to do his personal errands for Carl's annual performance review.",,,,,,,,,,
49,track,song,4698889.0,1437529125.0,1437529143.0,David Garrett,Unlimited - Greatest Hits (Deluxe Version),The Show Must Go On,Unlimited - Greatest Hits (Deluxe Version),The Show Must Go On (2018),https://music.apple.com/us/artist/david-garrett/4698889?uo=4,https://music.apple.com/us/album/the-show-must-go-on-2018/1437529125?i=1437529143&uo=4,https://music.apple.com/us/album/the-show-must-go-on-2018/1437529125?i=1437529143&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/12/c8/48/12c848cf-fb39-ef0f-fff0-4cbe5b4b06d8/mzaf_10803245030447638720.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/5e/e6/01/5ee6011e-caf9-8d38-f5bf-2d893f89a9fc/00600753855225.rgb.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/5e/e6/01/5ee6011e-caf9-8d38-f5bf-2d893f89a9fc/00600753855225.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/5e/e6/01/5ee6011e-caf9-8d38-f5bf-2d893f89a9fc/00600753855225.rgb.jpg/100x100bb.jpg,24.99,1.29,2018-10-26T12:00:00Z,notExplicit,notExplicit,2.0,1.0,21.0,5.0,211293.0,USA,USD,Classical Crossover,True,,,,,,,,,,,,,,,,
50,track,song,272296587.0,340143856.0,340143863.0,The New Synthesizer Experience,Instrumental Hits Of Queen,The Show Must Go On,Instrumental Hits Of Queen,The Show Must Go On,https://music.apple.com/us/artist/the-new-synthesizer-experience/272296587?uo=4,https://music.apple.com/us/album/the-show-must-go-on/340143856?i=340143863&uo=4,https://music.apple.com/us/album/the-show-must-go-on/340143856?i=340143863&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/17/3c/90/173c90ae-a517-6847-c399-9d4e0e9774e2/mzaf_11935028360045208404.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/a0/20/89/a0208912-da6e-7436-0427-ed813c660f68/mzi.sfxrkebh.tif/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/a0/20/89/a0208912-da6e-7436-0427-ed813c660f68/mzi.sfxrkebh.tif/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/a0/20/89/a0208912-da6e-7436-0427-ed813c660f68/mzi.sfxrkebh.tif/100x100bb.jpg,7.99,0.99,2006-03-28T12:00:00Z,notExplicit,notExplicit,1.0,1.0,16.0,2.0,245426.0,USA,USD,Pop,True,,,,,,,,,,,,,,,,
51,track,tv-episode,1042409276.0,1495381099.0,1522562285.0,Bringing Up Bates,"Bringing Up Bates, Season 9",The Show Must Go On!,"Bringing Up Bates, Season 9",The Show Must Go On!,https://itunes.apple.com/us/tv-show/bringing-up-bates/id1042409276?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1495381099?i=1522562285&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1495381099?i=1522562285&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video114/v4/1e/00/ac/1e00ac1c-c0ca-3ee9-34f9-a67c6568506d/mzvf_8885382542155043505.640x480.h264lc.U.p.m4v,https://is4-ssl.mzstatic.com/image/thumb/Video123/v4/89/d6/59/89d6599a-383a-c86f-80a2-7892df4aae47/pr_source.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video123/v4/89/d6/59/89d6599a-383a-c86f-80a2-7892df4aae47/pr_source.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video123/v4/89/d6/59/89d6599a-383a-c86f-80a2-7892df4aae47/pr_source.jpg/100x100bb.jpg,16.99,1.99,2020-08-20T07:00:00Z,notExplicit,notExplicit,1.0,1.0,22.0,18.0,1302010.0,USA,USD,Reality & Nonfiction,,,25.99,2.99,TV-G,"A global pandemic is on the hearts and minds of the world, as well as the Bates family. In this","A global pandemic is on the hearts and minds of the world, as well as the Bates family. In this special family-filmed episode, Gil and Kelly strategize how they’re going to manage social distancing guidelines with a family of ten plus people. Since Tori’s in countdown to baby mode, she leans on Erin and Chad to help her get a nursery ready for Kolter.  Jackson is forced to leave a bootcamp in Texas because of COVID 19 and heads to join Lawson and Nathan who are social distancing in Arkansas, where Lawson is training to become a pilot. Later, Tori’s faced with the prospect of having to give birth to her second child during the Corona Virus outbreak. Can Dr. Vick ease her concerns?",,,,,,,,,,
52,track,song,3577829.0,1443897000.0,1443897770.0,"Jim Broadbent, Nicole Kidman & Anthony Weigh","Moulin Rouge, Vol. 2 (Soundtrack from the Motion Picture)",The Show Must Go On,"Moulin Rouge, Vol. 2 (Soundtrack from the Motion Picture)",The Show Must Go On,https://itunes.apple.com/us/artist/jim-broadbent/3577829?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1443897000?i=1443897770&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1443897000?i=1443897770&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0a/60/c5/0a60c560-f483-c340-f28a-5dc0717731eb/mzaf_955339575348434130.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a2/aa/69/a2aa69dc-1824-94d2-0266-3be2876f859c/06UMGIM10991.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a2/aa/69/a2aa69dc-1824-94d2-0266-3be2876f859c/06UMGIM10991.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a2/aa/69/a2aa69dc-1824-94d2-0266-3be2876f859c/06UMGIM10991.rgb.jpg/100x100bb.jpg,9.99,0.99,1951-04-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,11.0,9.0,184187.0,USA,USD,Soundtrack,True,Various Artists,,,,,,387969348.0,,,,,,,,,
53,track,song,27278379.0,95966650.0,95962191.0,Leo Sayer,The Show Must Go On: The Leo Sayer Anthology,The Show Must Go On (Remastered LP Version),The Show Must Go On: The Leo Sayer Anthology,The Show Must Go On (Remastered LP Version),https://music.apple.com/us/artist/leo-sayer/27278379?uo=4,https://music.apple.com/us/album/the-show-must-go-on-remastered-lp-version/95966650?i=95962191&uo=4,https://music.apple.com/us/album/the-show-must-go-on-remastered-lp-version/95966650?i=95962191&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/1b/5a/74/1b5a74a4-c3c4-24d6-e5a4-51f065b8b63a/mzaf_981393545788065153.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music/39/d2/38/mzi.ahnarzkp.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music/39/d2/38/mzi.ahnarzkp.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music/39/d2/38/mzi.ahnarzkp.jpg/100x100bb.jpg,24.99,1.29,1996-11-19T12:00:00Z,notExplicit,notExplicit,1.0,1.0,39.0,1.0,214107.0,USA,USD,Rock,True,,,,,,,,,,,,,,,,
54,track,song,197043.0,282078179.0,282078254.0,Chicago,Stone of Sisyphus (XXXII),The Show Must Go On,Stone of Sisyphus (XXXII),The Show Must Go On,https://music.apple.com/us/artist/chicago/197043?uo=4,https://music.apple.com/us/album/the-show-must-go-on/282078179?i=282078254&uo=4,https://music.apple.com/us/album/the-show-must-go-on/282078179?i=282078254&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ca/31/60/ca316052-f4bd-65ec-40d6-5ee1b7595ea7/mzaf_8967618292977984178.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/b4/57/e9/mzi.iczsgboe.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/b4/57/e9/mzi.iczsgboe.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/b4/57/e9/mzi.iczsgboe.jpg/100x100bb.jpg,9.99,1.29,2008-06-17T07:00:00Z,notExplicit,notExplicit,1.0,1.0,15.0,11.0,325747.0,USA,USD,Rock,True,,,,,,,,,,,,,,,,
55,track,song,328930210.0,1332031894.0,1332032176.0,The London Starlight Orchestra,The Show Must Go on - Queen Songbook,The Show Must Go On,The Show Must Go on - Queen Songbook,The Show Must Go On,https://music.apple.com/us/artist/the-london-starlight-orchestra/328930210?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1332031894?i=1332032176&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1332031894?i=1332032176&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/04/e9/a4/04e9a49f-3110-bfd9-af5b-7ab262b5596d/mzaf_1076968147224624893.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/48/11/9a/48119a2f-eae0-c470-0478-644ac37f1693/8714221031454.png/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/48/11/9a/48119a2f-eae0-c470-0478-644ac37f1693/8714221031454.png/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/48/11/9a/48119a2f-eae0-c470-0478-644ac37f1693/8714221031454.png/100x100bb.jpg,5.99,0.99,1992-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,16.0,9.0,259040.0,USA,USD,Pop,True,,,,,,,,,,,,,,,,
56,track,song,357331231.0,1249423523.0,1249423529.0,The Miracle,The Show Must Go On (A tribute to Queen) - Single,The Show Must Go On,The Show Must Go On (A tribute to Queen) - Single,The Show Must Go On (a tribute to Queen),https://music.apple.com/us/artist/the-miracle/357331231?uo=4,https://music.apple.com/us/album/the-show-must-go-on-a-tribute-to-queen/1249423523?i=1249423529&uo=4,https://music.apple.com/us/album/the-show-must-go-on-a-tribute-to-queen/1249423523?i=1249423529&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/de/d3/b2/ded3b2fc-de6f-915d-1251-fe859546b35f/mzaf_10642677192626907166.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/d3/fe/59/d3fe5991-f3f8-f019-030c-fe5114d7bba2/6420114007568.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/d3/fe/59/d3fe5991-f3f8-f019-030c-fe5114d7bba2/6420114007568.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/d3/fe/59/d3fe5991-f3f8-f019-030c-fe5114d7bba2/6420114007568.jpg/100x100bb.jpg,1.29,1.29,2017-06-19T12:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,251073.0,USA,USD,Rock,True,,,,,,,,,,,,,,,,
57,track,song,327853598.0,327991497.0,327991775.0,Rockridge Synthesizer Orchestra,Synthesizer Plays Queen,The Show Must Go On,Synthesizer Plays Queen,The Show Must Go On (Original),https://music.apple.com/us/artist/rockridge-synthesizer-orchestra/327853598?uo=4,https://music.apple.com/us/album/the-show-must-go-on-original/327991497?i=327991775&uo=4,https://music.apple.com/us/album/the-show-must-go-on-original/327991497?i=327991775&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/42/76/d3/4276d393-fc65-ad68-e17a-d194a5e591bd/mzaf_5469919478982513685.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/1d/c9/c8/mzi.lccwjmxo.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/1d/c9/c8/mzi.lccwjmxo.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/1d/c9/c8/mzi.lccwjmxo.jpg/100x100bb.jpg,5.99,0.99,2009-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12.0,3.0,250048.0,USA,USD,Pop,True,,,,,,,,,,,,,,,,
58,track,song,508621879.0,522211284.0,522211287.0,Skylar Laine,American Idol Top 6: Music of Queen - Season 11 - EP,The Show Must Go On (American Idol Performance),American Idol Top 6: Music of Queen - Season 11 - EP,The Show Must Go On (American Idol Performance),https://music.apple.com/us/artist/skylar-laine/508621879?uo=4,https://music.apple.com/us/album/the-show-must-go-on-american-idol-performance/522211284?i=522211287&uo=4,https://music.apple.com/us/album/the-show-must-go-on-american-idol-performance/522211284?i=522211287&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview62/v4/c9/ba/1b/c9ba1b46-bf86-a0e4-20b2-554106d6ed9b/mzaf_6724041907497404356.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2a/40/0d/2a400d3f-cf3a-f8fa-5f0f-17917aa06383/S11_Top06_Cover_Queen_1200x1200.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2a/40/0d/2a400d3f-cf3a-f8fa-5f0f-17917aa06383/S11_Top06_Cover_Queen_1200x1200.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2a/40/0d/2a400d3f-cf3a-f8fa-5f0f-17917aa06383/S11_Top06_Cover_Queen_1200x1200.jpg/100x100bb.jpg,3.99,-1.0,2012-04-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,6.0,2.0,248653.0,USA,USD,Pop,True,Various Artists,,,,,,4940310.0,,,,,,,,,
