,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName,collectionArtistId,collectionHdPrice,trackHdPrice,contentAdvisoryRating,shortDescription,longDescription,collectionArtistViewUrl,feedUrl,trackRentalPrice,trackHdRentalPrice,artworkUrl600,genreIds,genres
43,track,song,27462369.0,1440726677,1440727180,Michael Giacchino,Coco (Banda Sonora Original en Español),The Show Must Go On,Coco (Banda Sonora Original en Español),The Show Must Go On,https://music.apple.com/us/artist/michael-giacchino/27462369?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440726677?i=1440727180&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440726677?i=1440727180&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/bc/c8/67/bcc867a8-be52-c7b4-90cd-4f96b232a93c/mzaf_8045218376674563924.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/eb/78/a8/eb78a8e8-a1af-1c3b-7476-8c2a96748f09/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/eb/78/a8/eb78a8e8-a1af-1c3b-7476-8c2a96748f09/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/eb/78/a8/eb78a8e8-a1af-1c3b-7476-8c2a96748f09/source/100x100bb.jpg,9.99,1.29,2017-10-27T12:00:00Z,notExplicit,notExplicit,2.0,2.0,27,23.0,151533.0,USA,USD,Soundtrack,True,"Robert Lopez & Kristen Anderson-Lopez, Germaine Franco, Adrian Molina & Michael Giacchino",456023325.0,,,,,,https://music.apple.com/us/artist/kristen-anderson-lopez-robert-lopez/456023325?uo=4,,,,,,
44,track,tv-episode,1174665672.0,1174665673,1195365504,Mariah's World,"Mariah's World, Season 1",The Show Must Go On,"Mariah's World, Season 1",The Show Must Go On,https://itunes.apple.com/us/tv-show/mariahs-world/id1174665672?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1174665673?i=1195365504&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1174665673?i=1195365504&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video128/v4/1e/2a/1d/1e2a1d31-114d-78ea-c252-0ea1880aebdd/mzvf_5986350361386840120.640x480.h264lc.U.p.m4v,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/21/b5/2b/21b52b4e-8aa9-cd80-bc49-d0c17628daf4/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/21/b5/2b/21b52b4e-8aa9-cd80-bc49-d0c17628daf4/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/21/b5/2b/21b52b4e-8aa9-cd80-bc49-d0c17628daf4/source/100x100bb.jpg,14.99,1.99,2017-01-15T08:00:00Z,notExplicit,notExplicit,1.0,1.0,8,6.0,2617113.0,USA,USD,Reality & Nonfiction,,,,19.99,2.99,TV-PG,"The loss of a legendary friend, Prince, leaves Mariah devastated moments behind a Paris show. When","The loss of a legendary friend, Prince, leaves Mariah devastated moments behind a Paris show. When another dancer gets injured, Mariah starts to feel it's time to simplify the show, but Anthony is against the idea and now he must train two new dancers quickly. When Mariah's fiancé James comes to visit, Tanaka is left heartbroken, realizing everything he was feeling was his fantasy.",,,,,,,
45,track,tv-episode,372523040.0,1466166083,1466902383,Family Matters,Family Matters: The Complete Series,"Season 3, Episode 3: The Show Must Go On",Family Matters: The Complete Series,"Season 3, Episode 3: The Show Must Go On",https://itunes.apple.com/us/tv-show/family-matters/id372523040?uo=4,https://itunes.apple.com/us/tv-season/season-3-episode-3-the-show-must-go-on/id1466166083?i=1466902383&uo=4,https://itunes.apple.com/us/tv-season/season-3-episode-3-the-show-must-go-on/id1466166083?i=1466902383&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video127/v4/9c/fd/66/9cfd6682-06e8-3427-dc21-a5234cc2a09a/mzvf_2222988039337450507.640x480.h264lc.U.p.m4v,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/d4/18/27/d41827c9-25cf-5b0d-fdd2-19b2ad08e859/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/d4/18/27/d41827c9-25cf-5b0d-fdd2-19b2ad08e859/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/d4/18/27/d41827c9-25cf-5b0d-fdd2-19b2ad08e859/source/100x100bb.jpg,79.99,-1.0,1991-10-04T07:00:00Z,notExplicit,notExplicit,1.0,1.0,215,50.0,1371453.0,USA,USD,Comedy,,,,79.99,-1.0,,"Laura is cast as Juliet in the school play. When the leading man gets sick, Steve plays Romeo and","Laura is cast as Juliet in the school play. When the leading man gets sick, Steve plays Romeo and Laura must kiss him. Lieutenant Murtagh forces Carl to do his personal errands for Carl's annual performance review.",,,,,,,
46,track,song,4698889.0,1437529125,1437529143,David Garrett,Unlimited - Greatest Hits (Deluxe Version),The Show Must Go On,Unlimited - Greatest Hits (Deluxe Version),The Show Must Go On (2018),https://music.apple.com/us/artist/david-garrett/4698889?uo=4,https://music.apple.com/us/album/the-show-must-go-on-2018/1437529125?i=1437529143&uo=4,https://music.apple.com/us/album/the-show-must-go-on-2018/1437529125?i=1437529143&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/12/c8/48/12c848cf-fb39-ef0f-fff0-4cbe5b4b06d8/mzaf_10803245030447638720.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/12/46/39/124639bd-c9a7-fad0-8b5c-b7008695a165/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/12/46/39/124639bd-c9a7-fad0-8b5c-b7008695a165/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/12/46/39/124639bd-c9a7-fad0-8b5c-b7008695a165/source/100x100bb.jpg,24.99,1.29,2018-10-26T12:00:00Z,notExplicit,notExplicit,2.0,1.0,21,5.0,211293.0,USA,USD,Classical Crossover,True,,,,,,,,,,,,,,
47,track,song,1057332920.0,1057375944,1057376153,Classic Concert Orchestra,Best of Queen - Greatest Hits Go Classic,The Show Must Go On,Best of Queen - Greatest Hits Go Classic,The Show Must Go On,https://music.apple.com/us/artist/classic-concert-orchestra/1057332920?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1057375944?i=1057376153&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1057375944?i=1057376153&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a6/31/a9/a631a97e-2a2b-2304-8f27-dfbe97996341/mzaf_2914303850830852698.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/5b/49/65/5b496582-d6d0-b5a7-a676-8fdf9d871676/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/5b/49/65/5b496582-d6d0-b5a7-a676-8fdf9d871676/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/5b/49/65/5b496582-d6d0-b5a7-a676-8fdf9d871676/source/100x100bb.jpg,9.99,1.29,2001-10-05T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12,12.0,245760.0,USA,USD,Pop,True,,,,,,,,,,,,,,
48,track,song,96820.0,1444042531,1444045612,Three Dog Night,"Celebrate: The Three Dog Night Story, 1965–1975",The Show Must Go On,"Celebrate: The Three Dog Night Story, 1965–1975",The Show Must Go On,https://music.apple.com/us/artist/three-dog-night/96820?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1444042531?i=1444045612&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1444042531?i=1444045612&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a0/1d/f7/a01df7e3-4881-91a8-7809-315ea53b1ce4/mzaf_7255664250248195285.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/07/06/76/07067677-77a2-e35e-c8a4-fc0d7c9c28e9/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/07/06/76/07067677-77a2-e35e-c8a4-fc0d7c9c28e9/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/07/06/76/07067677-77a2-e35e-c8a4-fc0d7c9c28e9/source/100x100bb.jpg,19.99,1.29,1993-12-07T12:00:00Z,notExplicit,notExplicit,2.0,2.0,19,15.0,228267.0,USA,USD,Pop,True,,,,,,,,,,,,,,
49,track,tv-episode,1042409276.0,1495381099,1522562285,Bringing Up Bates,"Bringing Up Bates, Season 9",The Show Must Go On!,"Bringing Up Bates, Season 9",The Show Must Go On!,https://itunes.apple.com/us/tv-show/bringing-up-bates/id1042409276?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1495381099?i=1522562285&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1495381099?i=1522562285&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video114/v4/1e/00/ac/1e00ac1c-c0ca-3ee9-34f9-a67c6568506d/mzvf_8885382542155043505.640x480.h264lc.U.p.m4v,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/65/e0/16/65e016d9-b688-a03e-cebe-6fdf47d36f87/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/65/e0/16/65e016d9-b688-a03e-cebe-6fdf47d36f87/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/65/e0/16/65e016d9-b688-a03e-cebe-6fdf47d36f87/source/100x100bb.jpg,16.99,1.99,2020-08-20T07:00:00Z,notExplicit,notExplicit,1.0,1.0,22,18.0,1302010.0,USA,USD,Reality & Nonfiction,,,,25.99,2.99,TV-G,"A global pandemic is on the hearts and minds of the world, as well as the Bates family. In this","A global pandemic is on the hearts and minds of the world, as well as the Bates family. In this special family-filmed episode, Gil and Kelly strategize how they’re going to manage social distancing guidelines with a family of ten plus people. Since Tori’s in countdown to baby mode, she leans on Erin and Chad to help her get a nursery ready for Kolter.  Jackson is forced to leave a bootcamp in Texas because of COVID 19 and heads to join Lawson and Nathan who are social distancing in Arkansas, where Lawson is training to become a pilot. Later, Tori’s faced with the prospect of having to give birth to her second child during the Corona Virus outbreak. Can Dr. Vick ease her concerns?",,,,,,,
50,track,song,1508305402.0,1514176850,1514177331,Sifare Cover Band,Global Top 50 - 2020 Hits,The Show Must Go On (feat. Francesco Digilio),Global Top 50 - 2020 Hits,The Show Must Go On (feat. Francesco Digilio) [Cover by Queen) ( Raggaeton Version],https://music.apple.com/us/artist/sifare-cover-band/1508305402?uo=4,https://music.apple.com/us/album/the-show-must-go-on-feat-francesco-digilio-cover-by/1514176850?i=1514177331&uo=4,https://music.apple.com/us/album/the-show-must-go-on-feat-francesco-digilio-cover-by/1514176850?i=1514177331&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/05/cc/6f/05cc6f60-c5c9-0b62-a459-ca3634c46949/mzaf_9706606912111814489.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/82/56/71/8256715e-db4e-ad9b-6986-b54e3ffc850e/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/82/56/71/8256715e-db4e-ad9b-6986-b54e3ffc850e/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/82/56/71/8256715e-db4e-ad9b-6986-b54e3ffc850e/source/100x100bb.jpg,7.99,0.99,2020-05-18T12:00:00Z,notExplicit,notExplicit,1.0,1.0,50,41.0,217800.0,USA,USD,Pop,True,,,,,,,,,,,,,,
51,track,song,256533998.0,256533996,256534249,The Chant Masters,Gregorian Queen,The Show Must Go On,Gregorian Queen,The Show Must Go On,https://music.apple.com/us/artist/the-chant-masters/256533998?uo=4,https://music.apple.com/us/album/the-show-must-go-on/256533996?i=256534249&uo=4,https://music.apple.com/us/album/the-show-must-go-on/256533996?i=256534249&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ee/f8/1d/eef81dea-e2ee-9200-e1fd-171ae293adbc/mzaf_245962398938465436.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/46/57/2d/46572d42-0b78-bac7-5a10-c4b8594e269b/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/46/57/2d/46572d42-0b78-bac7-5a10-c4b8594e269b/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/46/57/2d/46572d42-0b78-bac7-5a10-c4b8594e269b/source/100x100bb.jpg,9.99,0.99,2007-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12,11.0,253160.0,USA,USD,Classical,True,,,,,,,,,,,,,,
52,track,song,431165069.0,1177710718,1177710925,2CELLOS,The Show Must Go On - Single,The Show Must Go On,The Show Must Go On - Single,The Show Must Go On,https://music.apple.com/us/artist/2cellos/431165069?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1177710718?i=1177710925&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1177710718?i=1177710925&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1e/26/4c/1e264c76-5efe-691c-b44d-fbde9396d264/mzaf_2687680943358572714.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/c6/16/83/c616830a-13d7-9f62-7384-cf4a20383f22/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/c6/16/83/c616830a-13d7-9f62-7384-cf4a20383f22/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/c6/16/83/c616830a-13d7-9f62-7384-cf4a20383f22/source/100x100bb.jpg,1.29,1.29,2016-11-18T12:00:00Z,notExplicit,notExplicit,1.0,1.0,1,1.0,279101.0,USA,USD,Classical Crossover,True,,,,,,,,,,,,,,
53,track,tv-episode,372523040.0,594369301,599119919,Family Matters,"Family Matters, Season 3",The Show Must Go On,"Family Matters, Season 3",The Show Must Go On,https://itunes.apple.com/us/tv-show/family-matters/id372523040?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id594369301?i=599119919&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id594369301?i=599119919&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video127/v4/9c/fd/66/9cfd6682-06e8-3427-dc21-a5234cc2a09a/mzvf_2222988039337450507.640x480.h264lc.U.p.m4v,https://is3-ssl.mzstatic.com/image/thumb/Video/v4/d3/32/d4/d332d48c-5c2c-221f-1e01-0823df48299b/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Video/v4/d3/32/d4/d332d48c-5c2c-221f-1e01-0823df48299b/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Video/v4/d3/32/d4/d332d48c-5c2c-221f-1e01-0823df48299b/source/100x100bb.jpg,19.99,1.99,1991-10-04T07:00:00Z,notExplicit,notExplicit,1.0,1.0,25,3.0,1371453.0,USA,USD,Comedy,,,,19.99,2.99,,"Laura is cast as Juliet in the school play. When the leading man gets sick, Steve plays Romeo and","Laura is cast as Juliet in the school play. When the leading man gets sick, Steve plays Romeo and Laura must kiss him. Lieutenant Murtagh forces Carl to do his personal errands for Carl's annual performance review.",,,,,,,
54,track,song,328930210.0,1332031894,1332032176,The London Starlight Orchestra,The Show Must Go on - Queen Songbook,The Show Must Go On,The Show Must Go on - Queen Songbook,The Show Must Go On,https://music.apple.com/us/artist/the-london-starlight-orchestra/328930210?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1332031894?i=1332032176&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1332031894?i=1332032176&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/04/e9/a4/04e9a49f-3110-bfd9-af5b-7ab262b5596d/mzaf_1076968147224624893.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/28/2d/6e/282d6ec8-0e46-6377-5f57-51e35045fffa/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/28/2d/6e/282d6ec8-0e46-6377-5f57-51e35045fffa/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/28/2d/6e/282d6ec8-0e46-6377-5f57-51e35045fffa/source/100x100bb.jpg,5.99,0.99,1992-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,16,9.0,259040.0,USA,USD,Pop,True,,,,,,,,,,,,,,
55,track,song,272296587.0,340143856,340143863,The New Synthesizer Experience,Instrumental Hits Of Queen,The Show Must Go On,Instrumental Hits Of Queen,The Show Must Go On,https://music.apple.com/us/artist/the-new-synthesizer-experience/272296587?uo=4,https://music.apple.com/us/album/the-show-must-go-on/340143856?i=340143863&uo=4,https://music.apple.com/us/album/the-show-must-go-on/340143856?i=340143863&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/17/3c/90/173c90ae-a517-6847-c399-9d4e0e9774e2/mzaf_11935028360045208404.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/6a/bd/ca/6abdca14-1d51-66c9-748c-0b867c31b440/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/6a/bd/ca/6abdca14-1d51-66c9-748c-0b867c31b440/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/6a/bd/ca/6abdca14-1d51-66c9-748c-0b867c31b440/source/100x100bb.jpg,7.99,0.99,2006-03-28T12:00:00Z,notExplicit,notExplicit,1.0,1.0,16,2.0,245426.0,USA,USD,Pop,True,,,,,,,,,,,,,,
56,track,song,197043.0,282078179,282078254,Chicago,Stone of Sisyphus (XXXII),The Show Must Go On,Stone of Sisyphus (XXXII),The Show Must Go On,https://music.apple.com/us/artist/chicago/197043?uo=4,https://music.apple.com/us/album/the-show-must-go-on/282078179?i=282078254&uo=4,https://music.apple.com/us/album/the-show-must-go-on/282078179?i=282078254&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ca/31/60/ca316052-f4bd-65ec-40d6-5ee1b7595ea7/mzaf_8967618292977984178.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2f/dd/c4/2fddc416-7da7-b290-8050-6bbdd9cae675/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2f/dd/c4/2fddc416-7da7-b290-8050-6bbdd9cae675/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2f/dd/c4/2fddc416-7da7-b290-8050-6bbdd9cae675/source/100x100bb.jpg,9.99,1.29,2008-06-17T07:00:00Z,notExplicit,notExplicit,1.0,1.0,15,11.0,325747.0,USA,USD,Rock,True,,,,,,,,,,,,,,
57,track,song,628452620.0,1436477476,1436477489,Nita Strauss,Controlled Chaos,The Show Must Go On,Controlled Chaos,The Show Must Go On,https://music.apple.com/us/artist/nita-strauss/628452620?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1436477476?i=1436477489&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1436477476?i=1436477489&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ea/ab/ee/eaabeee6-56f7-4fdd-1a1d-7573a4636c77/mzaf_788372846211940668.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/01/e7/0e/01e70e10-08af-4dde-fb21-963e049f47ec/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/01/e7/0e/01e70e10-08af-4dde-fb21-963e049f47ec/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/01/e7/0e/01e70e10-08af-4dde-fb21-963e049f47ec/source/100x100bb.jpg,9.99,1.29,2018-11-16T12:00:00Z,notExplicit,notExplicit,1.0,1.0,11,11.0,254990.0,USA,USD,Rock,True,,,,,,,,,,,,,,
58,track,song,27278379.0,95966650,95962191,Leo Sayer,The Show Must Go On: The Leo Sayer Anthology,The Show Must Go On (Remastered LP Version),The Show Must Go On: The Leo Sayer Anthology,The Show Must Go On (Remastered LP Version),https://music.apple.com/us/artist/leo-sayer/27278379?uo=4,https://music.apple.com/us/album/the-show-must-go-on-remastered-lp-version/95966650?i=95962191&uo=4,https://music.apple.com/us/album/the-show-must-go-on-remastered-lp-version/95966650?i=95962191&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/24/e4/d9/24e4d9d0-57f3-40fd-2cbf-db0f7d8444fb/mzaf_3233044424438589280.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music/v4/cd/a3/8e/cda38e67-dec4-d667-c036-48406515a6f7/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/v4/cd/a3/8e/cda38e67-dec4-d667-c036-48406515a6f7/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/v4/cd/a3/8e/cda38e67-dec4-d667-c036-48406515a6f7/source/100x100bb.jpg,24.99,1.29,1996-11-19T12:00:00Z,notExplicit,notExplicit,1.0,1.0,39,1.0,214032.0,USA,USD,Rock,True,,,,,,,,,,,,,,
59,track,song,508621879.0,522211284,522211287,Skylar Laine,American Idol Top 6: Music of Queen - Season 11 - EP,The Show Must Go On (American Idol Performance),American Idol Top 6: Music of Queen - Season 11 - EP,The Show Must Go On (American Idol Performance),https://music.apple.com/us/artist/skylar-laine/508621879?uo=4,https://music.apple.com/us/album/the-show-must-go-on-american-idol-performance/522211284?i=522211287&uo=4,https://music.apple.com/us/album/the-show-must-go-on-american-idol-performance/522211284?i=522211287&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview62/v4/c9/ba/1b/c9ba1b46-bf86-a0e4-20b2-554106d6ed9b/mzaf_6724041907497404356.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/v4/37/be/fa/37befa52-8070-fa56-3ae2-459e4c32a989/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/v4/37/be/fa/37befa52-8070-fa56-3ae2-459e4c32a989/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/v4/37/be/fa/37befa52-8070-fa56-3ae2-459e4c32a989/source/100x100bb.jpg,3.99,-1.0,2012-04-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,6,2.0,248653.0,USA,USD,Pop,True,Various Artists,4940310.0,,,,,,,,,,,,
60,track,song,214516.0,298439691,298439712,Grim Reaper,Best of Grim Reaper,The Show Must Go On,Best of Grim Reaper,The Show Must Go On,https://music.apple.com/us/artist/grim-reaper/214516?uo=4,https://music.apple.com/us/album/the-show-must-go-on/298439691?i=298439712&uo=4,https://music.apple.com/us/album/the-show-must-go-on/298439691?i=298439712&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7f/9d/4e/7f9d4e42-f5f5-213c-7a9b-98545b61f530/mzaf_14164726363624356888.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/v4/5b/86/96/5b8696f1-a61c-62be-17f5-5353ac499a9b/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/v4/5b/86/96/5b8696f1-a61c-62be-17f5-5353ac499a9b/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/v4/5b/86/96/5b8696f1-a61c-62be-17f5-5353ac499a9b/source/100x100bb.jpg,9.99,1.29,1999-09-28T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17,8.0,444693.0,USA,USD,Rock,True,,,,,,,,,,,,,,
61,track,song,357331231.0,1249423523,1249423529,The Miracle,The Show Must Go On (A tribute to Queen) - Single,The Show Must Go On,The Show Must Go On (A tribute to Queen) - Single,The Show Must Go On (a tribute to Queen),https://music.apple.com/us/artist/the-miracle/357331231?uo=4,https://music.apple.com/us/album/the-show-must-go-on-a-tribute-to-queen/1249423523?i=1249423529&uo=4,https://music.apple.com/us/album/the-show-must-go-on-a-tribute-to-queen/1249423523?i=1249423529&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/de/d3/b2/ded3b2fc-de6f-915d-1251-fe859546b35f/mzaf_10642677192626907166.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/a0/6b/af/a06bafa1-d76b-06ef-3014-ff711a018bf1/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/a0/6b/af/a06bafa1-d76b-06ef-3014-ff711a018bf1/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/a0/6b/af/a06bafa1-d76b-06ef-3014-ff711a018bf1/source/100x100bb.jpg,1.29,1.29,2017-06-19T12:00:00Z,notExplicit,notExplicit,1.0,1.0,1,1.0,251073.0,USA,USD,Rock,True,,,,,,,,,,,,,,
62,track,song,327853598.0,327991497,327991775,Rockridge Synthesizer Orchestra,Synthesizer Plays Queen,The Show Must Go On,Synthesizer Plays Queen,The Show Must Go On (Original),https://music.apple.com/us/artist/rockridge-synthesizer-orchestra/327853598?uo=4,https://music.apple.com/us/album/the-show-must-go-on-original/327991497?i=327991775&uo=4,https://music.apple.com/us/album/the-show-must-go-on-original/327991497?i=327991775&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/42/76/d3/4276d393-fc65-ad68-e17a-d194a5e591bd/mzaf_5469919478982513685.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/f1/26/e7/f126e7be-abec-b2fa-9490-b6b84b35323d/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/f1/26/e7/f126e7be-abec-b2fa-9490-b6b84b35323d/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/f1/26/e7/f126e7be-abec-b2fa-9490-b6b84b35323d/source/100x100bb.jpg,5.99,0.99,2009-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12,3.0,250048.0,USA,USD,Pop,True,,,,,,,,,,,,,,
63,track,song,27278379.0,64820081,64819903,Leo Sayer,Silverbird,The Show Must Go On,Silverbird,The Show Must Go On (Remastered),https://music.apple.com/us/artist/leo-sayer/27278379?uo=4,https://music.apple.com/us/album/the-show-must-go-on-remastered/64820081?i=64819903&uo=4,https://music.apple.com/us/album/the-show-must-go-on-remastered/64820081?i=64819903&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/77/7c/50/777c505c-5df9-443e-4576-d2d3bedb9462/mzaf_4084900856092305643.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/db/a1/8a/dba18a93-21e3-b991-5e3a-c9ae52360d77/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/db/a1/8a/dba18a93-21e3-b991-5e3a-c9ae52360d77/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/db/a1/8a/dba18a93-21e3-b991-5e3a-c9ae52360d77/source/100x100bb.jpg,9.99,1.29,1974-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,11,5.0,216760.0,USA,USD,Rock,True,,,,,,,,,,,,,,
